Vehicle_Number,Phone_Number,Starting_Location,Destination,Frequent_Places,cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time
5283,8428972099,28,34,41,145,24,1263763,3470039,-2011763,30241667,19988,2564,769047
1533,9674512606,49,17,32,145,24,1263763,3466883,-2009043,30304429,19988,2561,778438
8653,82160440410,32,49,18,145,24,1263763,3463810,-2010920,30352881,19988,2558,787750
4952,8039691427,24,37,24,145,24,1263763,3460931,-2010691,30407281,19988,2555,797188
9949,8040567036,2,3,2,145,24,1263763,3458073,-2009206,30473340,19990,2552,806516
626,7948452084,38,10,36,145,24,1263763,3455024,-2009332,30541276,19988,2549,815953
1579,76616185010,4,35,35,145,24,1263763,3451979,-2010546,30599991,19990,2546,825328
3845,7501639191,19,19,19,145,24,1263763,3449281,-2012441,30654997,19990,2543,834719
4781,8424582018,32,49,15,145,24,1263763,3446332,-2012450,30697443,19988,2540,844063
1237,9610830146,21,42,33,145,24,1263763,3443573,-2011290,30766668,19988,2538,853422
6007,8984754841,39,9,9,145,24,1263763,3440630,-2009643,30832344,19988,2534,862782
649,7083419563,14,27,2,145,24,1263763,3437862,-2011491,30875345,19988,2532,872172
1386,7649634275,20,7,7,145,24,1263763,3435025,-2014180,30934951,19988,2529,881532
2848,8482695635,3,14,3,145,24,1263763,3432653,-2013686,30993405,19990,2526,890860
6616,7515887156,20,9,20,145,24,1263763,3429671,-2010903,31049541,19988,2524,900235
5434,7662713017,44,5,5,145,24,1263763,3426930,-2008914,31110775,19988,2521,909563
8204,9423739138,23,0,11,145,24,1263763,3424323,-2012215,31164736,19988,2518,918922
9644,8168333111,1,1,35,145,24,1263763,3421666,-2011059,31222564,19990,2516,928375
9024,7572513779,35,45,4,145,24,1263763,3418667,-2008770,31280860,19988,2513,937735
2815,9788873786,43,42,33,145,24,1263763,3416246,-2009770,31341700,19990,2510,947078
3580,9224129568,29,41,26,145,24,1263763,3413633,-2013655,31397001,19988,2508,956438
3450,89233661510,39,39,20,145,24,1263763,3410937,-2008506,31455791,19988,2505,965828
6375,8761990348,1,45,45,145,24,1263763,3408338,-2010682,31518567,19988,2502,975188
1190,9047845585,8,31,38,145,24,1263763,3405955,-2008963,31571069,19990,2500,984547
8818,80080552610,0,16,46,145,24,1263763,3403517,-2011141,31633282,19990,2498,993922
5327,8465933257,49,17,15,145,24,1263763,3400870,-2008290,31692057,19990,2495,1003313
7963,9901660054,18,17,17,145,24,1263763,3398426,-2009039,31748892,19990,2492,1012641
6082,8093471318,41,26,34,145,24,1263763,3396004,-2008721,31789978,19988,2490,1022016
5491,8147717972,9,20,9,145,24,1263763,3393594,-2010394,31858937,19988,2488,1031375
2754,7206914952,30,30,22,145,24,1263763,3391115,-2008337,31908421,19988,2485,1040750
3702,9364898152,39,9,9,145,24,1263763,3388447,-2012233,31968085,19988,2482,1050078
6454,9530677116,18,32,15,145,24,1263763,3386580,-2011253,32028700,19990,2480,1059438
8363,7425751528,27,27,25,145,24,1263763,3383782,-2009456,32090104,19990,2478,1068860
9766,8565153167,2,2,2,145,24,1263763,3381355,-2007740,32124255,19990,2475,1078219
9334,9293374013,17,32,18,145,24,1263763,3379134,-2008656,32178783,19990,2472,1087578
6334,8623684309,49,49,17,145,24,1263763,3376530,-2011849,32237794,19988,2470,1096922
1974,81438293410,4,1,4,145,24,1263763,3374413,-2012686,32300563,19988,2468,1106313
9056,7766487807,47,30,22,145,24,1263763,3372117,-2009005,32360197,19988,2466,1115688
8763,8160869901,46,16,23,145,24,1263763,3369890,-2010522,32411177,19990,2464,1125110
7108,9735273574,27,14,14,145,24,1263763,3367463,-2008293,32476394,19988,2461,1134532
8823,8907724398,20,9,7,145,24,1263763,3365291,-2012456,32517445,19988,2459,1144000
1338,7277566617,26,41,28,145,24,1263763,3362884,-2010995,32571104,19988,2457,1153407
1371,7244648952,42,33,33,145,24,1263763,3360638,-2008370,32623501,19990,2454,1162735
6314,7423245381,14,3,25,145,24,1263763,3358431,-2012342,32668153,19990,2452,1172125
8798,8995732202,25,2,3,145,24,1263763,3356262,-2009384,32732634,19990,2450,1181500
9513,7753864853,18,49,17,145,24,1263763,3353999,-2008306,32790261,19988,2448,1190844
5706,9068024606,10,10,10,145,24,1263763,3352046,-2011915,32840451,19990,2446,1200172
2642,8767253477,30,30,12,145,24,1263763,3349857,-2012844,32905462,19990,2444,1209516
528,96701139210,41,26,41,145,24,1263763,3347527,-2010294,32947398,19990,2441,1218907
4393,7205140763,29,34,41,145,24,1263763,3345556,-2009467,33005684,19990,2439,1228297
9757,7439794481,39,20,20,145,24,1263763,3343336,-2012081,33064015,19988,2437,1237672
7057,9962061139,28,26,26,145,24,1263763,3341182,-2009668,33114162,19990,2435,1247032
7797,73174278910,9,39,7,145,24,1263763,3339075,-2009567,33164099,19988,2433,1256407
7498,8411593252,38,36,31,145,24,1263763,3337136,-2012970,33223494,19990,2431,1265782
1749,9371149535,20,20,9,145,24,1263763,3335112,-2010557,33265757,19990,2428,1275141
696,7388241769,7,7,7,145,24,1263763,3332937,-2008138,33340744,19988,2426,1284532
6869,9450873486,9,7,9,145,24,1263763,3330953,-2009552,33390126,19990,2424,1293891
7964,8086338958,30,47,30,145,24,1263763,3328957,-2011258,33435991,19990,2422,1303250
7853,7270081119,27,2,3,145,24,1263763,3326934,-2010873,33483273,19990,2420,1312625
7743,8261875167,15,32,15,145,24,1263763,3324724,-2009707,33535897,19990,2418,1321985
3737,8211395511,10,8,36,145,24,1263763,3322771,-2010376,33602093,19990,2416,1331360
5811,7202299068,21,19,19,145,24,1263763,3320893,-2008873,33664487,19988,2414,1340750
9963,7923532665,29,28,26,145,24,1263763,3318797,-2010041,33729135,19990,2412,1350110
9379,9740793778,7,39,9,145,24,1263763,3316835,-2008319,33780274,19988,2410,1359453
4661,8406893655,47,48,22,145,24,1263763,3314946,-2010932,33818006,19990,2408,1368828
5324,7211866081,9,7,13,145,24,1263763,3312678,-2010901,33865119,19988,2406,1378157
6210,9443065727,41,29,26,145,24,1263763,3310777,-2009136,33922310,19990,2404,1387500
8341,8494550753,10,38,8,145,24,1263763,3308964,-2008691,33985292,19988,2402,1396797
1153,78246165310,17,32,15,145,24,1263763,3306981,-2010547,34047422,19990,2400,1406157
8066,7118665441,28,34,26,145,24,1263763,3304979,-2010988,34099524,19990,2398,1415532
7988,8859858103,13,7,39,145,24,1263763,3303022,-2011973,34158806,19990,2396,1424891
6594,7193494493,2,14,2,145,24,1263763,3300954,-2011031,34213572,19988,2394,1434282
9487,8067050318,31,31,31,145,24,1263763,3298889,-2014729,34255152,19990,2392,1443782
1708,7698145396,12,12,48,145,24,1263763,3296759,-2013316,34314789,19990,2390,1453203
2964,9457267484,27,25,3,145,24,1263763,3294744,-2006816,34353175,19990,2388,1462532
7668,9426134728,49,17,49,145,24,1263763,3292849,-2010456,34407692,19990,2386,1471891
8683,7499578629,45,35,35,145,24,1263763,3290689,-2012603,34475786,19988,2384,1481219
9824,8653015085,29,29,28,145,24,1263763,3288683,-2008884,34519606,19988,2382,1490610
745,7340173538,47,48,12,145,24,1263763,3286803,-2012342,34597985,19990,2380,1500000
7738,8335220176,44,5,37,145,24,1263763,3284661,-2010719,34645610,19990,2377,1509375
1737,7841465445,28,34,41,145,24,1263763,3282467,-2005962,34684772,19988,2375,1518719
9605,9268040577,46,0,23,145,24,1263763,3280313,-2008822,34739116,19990,2373,1528078
1604,7794641962,19,19,21,145,24,1263763,3278270,-2010141,34806076,19988,2371,1537422
7286,93346198510,9,9,20,145,24,1263763,3276056,-2009422,34855063,19988,2369,1546828
395,9251777664,45,45,1,145,24,1263763,3273926,-2011090,34910147,19988,2367,1556203
7436,77378770310,40,1,40,145,24,1263763,3271705,-2008530,34965177,19988,2365,1565594
4925,91073740310,8,8,8,145,24,1263763,3269498,-2009906,35014825,19990,2362,1574922
1302,8884636534,17,18,49,145,24,1263763,3267358,-2008856,35077031,19988,2360,1584250
3068,7097011279,11,23,16,145,24,1263763,3265063,-2009745,35133023,19990,2358,1593688
122,95934777710,46,16,16,145,24,1263763,3263056,-2008811,35182380,19990,2356,1603063
9747,7860269705,35,4,40,145,24,1263763,3260691,-2009044,35248167,19990,2354,1612391
836,7671847846,42,21,19,145,24,1263763,3258474,-2009356,35297558,19988,2351,1621750
8214,8554324679,19,21,19,145,24,1263763,3256167,-2010497,35357596,19988,2349,1631125
8244,9408164551,5,37,24,145,24,1263763,3254006,-2011534,35418946,19990,2347,1640500
2893,9046825302,17,15,15,145,24,1263763,3251568,-2008918,35471031,19990,2344,1649828
8541,79005516210,39,7,20,145,24,1263763,3249125,-2009405,35524851,19990,2342,1659235
1995,7794634302,1,1,45,145,24,1263763,3246870,-2010383,35579145,19990,2340,1668594
2395,71305853110,7,20,39,145,24,1263763,3244504,-2009499,35634512,19988,2338,1678016
7261,8502613831,5,24,44,145,24,1263763,3241945,-2010109,35682661,19988,2335,1687375
4667,9285814436,10,38,8,145,24,1263763,3239563,-2009113,35724115,19988,2332,1696735
1902,9139950975,7,39,13,145,24,1263763,3236897,-2010605,35786590,19990,2330,1706094
1727,8592364458,14,27,2,145,24,1263763,3234388,-2011706,35835426,19990,2328,1715485
7971,90641425910,26,34,29,145,24,1263763,3231807,-2009744,35896142,19990,2325,1724860
4264,8678989553,39,39,39,145,24,1263763,3229186,-2009347,35955381,19988,2323,1734203
9363,9225830492,21,42,19,145,24,1263763,3226436,-2008759,36040084,19990,2320,1743563
4263,9965876543,21,33,42,145,24,1263763,3223948,-2011095,36083235,19988,2317,1752922
2921,8853882463,9,39,39,145,24,1263763,3221145,-2009930,36130442,19988,2315,1762282
5544,76797474210,23,0,0,145,24,1263763,3218316,-2010700,36200946,19988,2311,1771625
2979,9478189353,22,47,22,145,24,1263763,3215396,-2011104,36231237,19988,2309,1780985
6882,7239165494,25,2,27,145,24,1263763,3212327,-2007683,36286709,19990,2306,1790407
2693,9760886528,21,43,43,145,24,1263763,3209729,-2010427,36359783,19988,2303,1799750
2831,7535846091,46,23,46,145,24,1263763,3206652,-2008004,36420266,19990,2300,1809157
5305,7194340822,1,35,40,145,24,1263763,3203770,-2010745,36483292,19988,2297,1818500
6677,7306462989,34,29,29,145,24,1263763,3200527,-2011495,36550095,19988,2294,1827907
7089,9649449672,7,20,13,145,24,1263763,3197451,-2009327,36604064,19990,2291,1837266
1547,9408682249,8,31,10,145,24,1263763,3194131,-2010188,36666762,19990,2288,1846625
7076,8243142784,17,18,17,145,24,1263763,3190885,-2010645,36734676,19990,2285,1855985
1144,8833192722,6,5,24,145,24,1263763,3187575,-2008060,36786134,19990,2281,1865360
5326,8396461331,44,6,5,145,24,1263763,3184068,-2009106,36820141,19990,2278,1874719
20,9896516777,9,9,39,145,24,1263763,3180508,-2008222,36870717,19990,2275,1884110
2145,9824774668,46,0,16,145,24,1263763,3177135,-2009369,36946758,19990,2271,1893469
9521,8854413436,48,22,47,145,24,1263763,3173379,-2013334,37023385,19990,2267,1902828
3343,8560412762,18,32,17,145,24,1263763,3169685,-2013005,37077423,19990,2263,1912235
1373,7891611108,11,0,46,145,24,1263763,3165605,-2009458,37127014,19990,2259,1921563
1947,8232871055,9,20,9,145,24,1263763,3161475,-2007574,37199598,19990,2256,1930891
404,93489900610,19,21,21,145,24,1263763,3157634,-2009100,37263305,19988,2251,1940328
6809,9151948438,40,4,40,145,24,1263763,3153305,-2010585,37325733,19988,2247,1949625
2668,7710051307,27,14,25,145,24,1263763,3148925,-2008794,37394192,19990,2243,1959032
1826,9961451598,46,23,0,145,24,1263763,3144474,-2008322,37459589,19990,2239,1968407
1629,9450583834,27,27,14,145,24,1263763,3139538,-2009176,37522507,19990,2234,1977766
1743,80195753010,35,45,45,145,24,1263763,3134935,-2010229,37569282,19988,2229,1987141
2780,8759531439,14,3,14,145,24,1263763,3129859,-2010971,37630482,19990,2224,1996469
8295,8358242622,7,7,13,145,24,1263763,3124563,-2010727,37674939,19990,2219,2005875
6899,9165779734,17,15,49,145,24,1263763,3119153,-2010144,37735641,19988,2213,2015188
1740,7182690415,42,19,42,145,24,1263763,3113405,-2009081,37813922,19990,2209,2024610
5499,73322860210,13,7,13,145,24,1263763,3107402,-2008999,37895883,19988,2203,2033969
7093,8842976569,22,47,48,145,24,1263763,3101235,-2010821,37980367,19990,2196,2043360
2719,9909497876,13,13,9,145,24,1263763,3094863,-2011171,38048572,19990,2190,2052672
3402,7797994751,25,3,27,145,24,1263763,3088070,-2010059,38112078,19990,2183,2062063
4162,8461287791,26,41,26,145,24,1263763,3080585,-2008453,38164373,19990,2176,2071438
2772,9739212257,9,20,39,145,24,1263763,3073383,-2006604,38238083,19988,2169,2080766
5753,8995263583,38,10,36,145,24,1263763,3065653,-2011250,38288348,19988,2161,2090125
8601,8770745525,38,8,8,145,24,1263763,3057120,-2011086,38371381,19990,2153,2099532
8407,9632324221,30,48,30,145,24,1263763,3048709,-2009973,38447485,19988,2145,2108891
8902,8910793837,1,45,1,145,24,1263763,3039396,-2010827,38530079,19990,2135,2118266
6757,8730414056,30,30,47,145,24,1263763,3029976,-2008710,38606566,19988,2126,2127625
5997,7896467628,23,11,23,145,24,1263763,3019704,-2009278,38698179,19990,2117,2137016
3466,9185865895,11,23,46,145,24,1263763,3009607,-2012245,38781790,19988,2106,2146375
567,9791635403,44,5,5,145,24,1263763,2998562,-2007796,38841440,19990,2096,2155735
9241,9472036493,49,49,18,145,24,1263763,2987119,-2010438,38950621,19990,2085,2165125
8339,7676763708,4,4,35,145,24,1263763,2975125,-2009195,39020083,19990,2073,2174516
4440,9955734183,42,43,21,145,24,1263763,2961981,-2009284,39115175,19988,2060,2183860
1233,7676371534,22,12,30,145,24,1263763,2947876,-2010943,39193699,19990,2045,2193219
6428,7932382919,12,30,48,145,24,1263763,2931933,-2009719,39296809,19988,2031,2202625
6386,94598769210,6,37,5,145,24,1263763,2913797,-2007565,39396136,19988,2015,2211985
9526,8393099984,37,44,44,145,24,1263763,2892559,-2012680,39470519,19988,1995,2221360
1431,7191784181,24,44,6,145,24,1263763,2867567,-2011613,39570781,19988,1972,2230735
3721,7585151853,42,43,19,145,24,1263763,2837530,-2010817,39662049,19988,1945,2240094
9504,7139951446,9,7,39,145,24,1263763,2801161,-2010100,39766842,19990,1912,2249469
520,7876633326,1,1,1,145,24,1263763,2757723,-2009209,39874698,19990,1871,2258860
6247,9490719789,13,9,9,145,24,1263763,2704645,-2008411,39962526,19988,1823,2268219
4211,8098335401,42,21,21,145,24,1263763,2639597,-2010665,40058084,19988,1763,2277610
3205,8011516515,26,26,34,145,24,1263763,2560420,-2009361,40201180,19988,1693,2286938
6532,85023985310,29,41,29,145,24,1263763,2461978,-2008143,40342282,19990,1603,2296266
4308,7236598677,21,42,43,145,24,1263763,2989440,-18,40387133,5,0,2305797
4852,7292963626,25,14,27,145,24,1263763,3110338,-2048,40311272,5,0,2315344
5849,7101763522,20,20,9,145,24,1263763,3194135,-272,40178162,5,0,2324907
4061,89336846410,19,33,21,145,24,1263763,3255596,-1643,40046896,5,0,2334422
6925,7510684732,2,25,2,145,24,1263763,3304258,-5264,39911301,5,0,2343953
9857,7963521587,22,47,12,145,24,1263763,3343986,-2023,39783641,5,0,2353500
4620,8150943393,2,25,2,145,24,1263763,3376760,-3188,39645697,5,0,2363016
1482,7144352747,31,38,36,145,24,1263763,3404216,-4313,39495634,5,0,2372485
9660,7319046065,39,13,13,145,24,1263763,3428366,-3013,39328661,5,0,2381985
7968,9308838275,14,14,27,145,24,1263763,3449055,-1668,39182912,5,0,2391469
9863,8313122558,23,11,16,145,24,1263763,3467699,-3744,39003946,5,0,2401157
4659,8199739656,39,9,39,145,24,1263763,3484056,60,38828277,5,0,2410750
4018,8080052135,6,6,37,145,24,1263763,3498902,-3072,38679572,5,0,2420391
5355,7103116346,44,24,5,145,24,1263763,3511989,-2382,38542982,5,0,2430047
1547,7909876332,29,41,41,145,24,1263763,3523782,-2613,38387392,5,0,2439641
9200,8704442987,37,5,5,145,24,1263763,3534325,-2110,38205011,5,0,2449282
8484,8454959136,8,8,10,145,24,1263763,3544176,-3552,38057949,5,0,2458922
3359,7483135988,7,20,20,145,24,1263763,3552937,-996,37897974,5,0,2468563
4447,8829432173,28,41,29,145,24,1263763,3561239,-2249,37743180,5,0,2478203
9469,9217631711,27,25,14,145,24,1263763,3568804,-1876,37596911,5,0,2487875
1134,78024442610,2,3,25,145,24,1263763,3575683,-1824,37427838,5,0,2497516
152,9043274322,33,42,43,145,24,1263763,3581953,-1575,37287580,5,0,2507157
6886,9858168974,13,20,9,145,24,1263763,3587815,-944,37137795,5,0,2516766
7949,9762344742,12,48,12,145,24,1263763,3592926,-2599,36991523,5,0,2526438
9822,7576875797,19,42,21,145,24,1263763,3597994,-2433,36831898,5,0,2536047
2898,7913047551,39,9,7,145,24,1263763,3602609,1428,36691174,5,0,2545719
2199,9862897463,46,46,16,145,24,1263763,3606961,-1411,36559346,5,0,2555360
1753,9130631072,20,13,7,145,24,1263763,3611113,-3035,36434271,5,0,2565016
4631,9155674753,1,40,40,145,24,1263763,3614810,-3956,36304191,5,0,2574672
4554,7926550357,31,31,10,145,24,1263763,3618531,-1164,36167284,5,0,2584297
8594,9678880246,46,46,16,145,24,1263763,3621595,498,36019477,5,0,2593969
4631,8964650988,3,27,27,145,24,1263763,3624871,-494,35881894,5,0,2603657
8231,8762098478,12,48,48,145,24,1263763,3627851,-4227,35754585,5,0,2613313
5877,9987614414,12,48,22,145,24,1263763,3630779,-2717,35646692,5,0,2622953
3179,9023172351,30,48,22,145,24,1263763,3633403,-2553,35538277,5,0,2632594
8602,8373532942,23,11,46,145,24,1263763,3635993,-1971,35419387,5,0,2642360
1173,9278687687,47,30,12,145,24,1263763,3638277,-1971,35297584,5,0,2651985
4442,8344171185,30,30,48,145,24,1263763,3640701,-3329,35172962,5,0,2661625
1401,8134166721,22,30,12,145,24,1263763,3643000,-1839,35051603,5,0,2671266
7176,9159592923,44,37,37,145,24,1263763,3645131,-1568,34921332,5,0,2681047
6211,8328726164,23,0,16,145,24,1263763,3647155,-2957,34782271,5,0,2690782
8906,8432594139,3,25,2,145,24,1263763,3648986,-4694,34655514,5,0,2700578
9261,7176670371,35,40,4,145,24,1263763,3650870,-1926,34522840,5,0,2710360
2442,74464310710,23,46,16,145,24,1263763,3652664,-3108,34396325,5,0,2720078
1556,9047214377,5,24,5,145,24,1263763,3654243,-4719,34276216,5,0,2729828
4686,9099984802,33,33,33,145,24,1263763,3656149,-2896,34173141,5,0,2739610
8748,8734041705,2,3,25,145,24,1263763,3657680,-1934,34053785,5,0,2749453
5850,7192980236,30,12,12,145,24,1263763,3659307,-2239,33957796,5,0,2759203
7090,7985285379,11,23,46,145,24,1263763,3661006,-6786,33851521,5,0,2769016
8602,7459910563,16,0,46,145,24,1263763,3662240,-2275,33751426,5,0,2778813
289,8558025191,40,40,40,145,24,1263763,3663719,-690,33647558,5,0,2788594
9107,7822373591,19,43,33,145,24,1263763,3665115,-1936,33525972,5,0,2798391
2439,9564380838,47,30,30,145,24,1263763,3666150,-2022,33415693,5,0,2808141
6972,8278672762,1,35,35,145,24,1263763,3667327,-3186,33315223,5,0,2817922
6414,8983143577,9,39,20,145,24,1263763,3668561,529,33238758,5,0,2827735
3406,8891496279,4,1,4,145,24,1263763,3669888,-1768,33139986,5,0,2837547
7817,93312705810,27,25,27,145,24,1263763,3671063,-1914,33051271,5,0,2847360
9328,9589832156,39,13,20,146,24,1258137,4181148,-3436,23679989,5,0,0
4801,7046940998,20,20,13,146,24,1258137,4181036,-2683,23678213,5,4196,9375
8303,8409174207,17,17,49,146,24,1258137,3920871,-2009543,23739634,19988,2989,19547
2176,7933696629,14,25,27,146,24,1258137,3892481,-2009956,23846901,19988,2970,28969
9836,8035140489,0,0,0,146,24,1258137,3870658,-2013047,23974105,19988,2948,38375
2763,8962372881,46,46,16,146,24,1258137,3851714,-2011091,24077146,19988,2935,47719
8269,8737096886,47,12,47,146,24,1258137,3835424,-2008278,24202074,19988,2917,57063
901,7675339679,40,4,1,146,24,1258137,3820936,-2012121,24317204,19988,2904,66422
9535,9470394714,14,3,27,146,24,1258137,3808027,-2011961,24441605,19988,2893,75781
7280,95537203410,28,34,26,146,24,1258137,3796371,-2010064,24563622,19988,2883,85109
6528,8888913252,33,33,33,146,24,1258137,3786282,-2011831,24680254,19988,2873,94563
2470,7089153213,26,29,29,146,24,1258137,3776913,-2009407,24806797,19988,2863,103906
5348,8106770821,29,41,28,146,24,1258137,3768060,-2009585,24921210,19988,2854,113344
9090,9114564373,7,39,7,146,24,1258137,3760338,-2010566,25042838,19988,2847,122703
7610,9161977981,44,24,5,146,24,1258137,3752971,-2011653,25164732,19988,2840,132063
6014,80668891110,44,37,37,146,24,1258137,3746378,-2009079,25273555,19988,2834,141391
2677,91402366010,20,20,20,146,24,1258137,3739883,-2008642,25382142,19988,2828,150750
3202,8544042493,13,20,13,146,24,1258137,3734297,-2009124,25502880,19988,2823,160125
5741,8736552563,1,45,40,146,24,1258137,3728785,-2008733,25623727,19988,2817,169516
6530,8100130107,0,46,16,146,24,1258137,3723768,-2013251,25739364,19988,2812,178891
7049,9705855633,43,42,33,146,24,1258137,3718420,-2009946,25852642,19988,2807,188219
3445,9009678138,47,12,12,146,24,1258137,3713671,-2008969,25963562,19988,2803,197594
2220,8758786996,0,23,16,146,24,1258137,3708999,-2009255,26091632,19988,2798,206953
6134,7225080489,9,7,13,146,24,1258137,3704288,-2012726,26197070,19988,2793,216281
1608,8879487335,7,20,13,146,24,1258137,3699398,-2004808,26307414,19988,2789,225688
5490,91833756210,41,26,26,146,24,1258137,3694827,-2009302,26414901,19988,2785,235016
8861,7965257179,17,15,15,146,24,1258137,3690138,-2009396,26534422,19988,2781,244438
7019,9886717036,14,27,27,146,24,1258137,3685487,-2008914,26642175,19988,2776,253813
8865,7217530698,34,34,34,146,24,1258137,3680843,-2012766,26757175,19988,2771,263172
2883,89965397710,34,28,29,146,24,1258137,3676167,-2010450,26868488,19988,2767,272531
2000,8311595485,11,0,46,146,24,1258137,3671369,-2009700,26977746,19988,2762,281906
1975,8108317273,47,47,47,146,24,1258137,3666155,-2006242,27077089,19988,2757,291266
6387,9446244338,47,12,47,146,24,1258137,3661607,-2011484,27188387,19988,2753,300656
1829,9085784039,35,1,1,146,24,1258137,3656657,-2010081,27291885,19988,2748,310031
502,7797487458,43,33,43,146,24,1258137,3651830,-2012433,27387917,19988,2743,319391
6086,7781686014,30,30,30,146,24,1258137,3646781,-2011650,27494235,19988,2739,328750
8314,9661673716,41,26,26,146,24,1258137,3641739,-2011199,27585247,19988,2733,338078
979,9486531556,25,14,25,146,24,1258137,3636583,-2010166,27667113,19988,2729,347438
2252,8641354888,16,46,16,146,24,1258137,3631746,-2010292,27757044,19988,2724,356797
2500,87066401810,28,28,29,146,24,1258137,3626506,-2009566,27840592,19988,2719,366141
6090,7584871582,31,36,10,146,24,1258137,3621363,-2010845,27916072,19988,2714,375500
7807,8233756618,46,11,0,146,24,1258137,3616538,-2011409,27984064,19988,2709,384844
6429,8721667473,20,9,7,146,24,1258137,3611871,-2011324,28056588,19988,2704,394188
7248,7752721257,26,28,28,146,24,1258137,3607085,-2010163,28115826,19988,2700,403547
5427,8420111697,23,16,23,146,24,1258137,3602489,-2009899,28159928,19988,2695,412891
8267,9928087075,12,47,12,146,24,1258137,3598513,-2009873,28226447,19988,2691,422250
4613,7120664304,30,12,47,146,24,1258137,3594121,-2008906,28268319,19988,2687,431625
6740,8131679808,12,22,48,146,24,1258137,3589465,-2008330,28315545,19988,2682,441016
1241,9336027175,40,40,1,146,24,1258137,3585598,-2011509,28350446,19988,2678,450344
1714,8907922439,7,20,9,146,24,1258137,3581364,-2015129,28391841,19988,2674,459703
593,9950437797,38,38,10,146,24,1258137,3577589,-2011416,28432976,19988,2670,469094
8068,9630995775,47,12,47,146,24,1258137,3573729,-2008892,28479084,19988,2666,478469
8952,8118425085,36,8,38,146,24,1258137,3569955,-2007525,28512997,19988,2662,487797
2675,8770518051,29,28,29,146,24,1258137,3566165,-2007622,28552084,19988,2659,497203
7783,7605848633,39,13,13,146,24,1258137,3562676,-2008465,28578488,19988,2655,506563
1968,8101389813,6,6,44,146,24,1258137,3558718,-2010313,28619786,19988,2652,515890
6953,9743115473,14,14,2,146,24,1258137,3554843,-2012174,28651357,19988,2648,525266
3814,8538358289,17,17,18,146,24,1258137,3551186,-2010819,28702190,19988,2644,534609
374,77984945710,37,6,37,146,24,1258137,3547499,-2009628,28745738,19988,2640,544031
3763,7918566472,43,43,33,146,24,1258137,3543874,-2009400,28779576,19988,2637,553391
5101,8729870987,40,1,35,146,24,1258137,3540116,-2010020,28821673,19988,2634,562781
3879,9919538248,38,31,10,146,24,1258137,3536575,-2011113,28860567,19988,2630,572141
8718,9229065196,12,47,30,146,24,1258137,3532777,-2009090,28904783,19988,2626,581531
532,7176270554,4,4,45,146,24,1258137,3529337,-2011777,28952466,19988,2622,590891
384,9679225556,7,9,39,146,24,1258137,3525800,-2009452,28993716,19988,2619,600250
5114,8093728269,45,4,35,146,24,1258137,3521870,-2011701,29048081,19988,2616,609625
1233,9309534258,27,25,2,146,24,1258137,3518497,-2010915,29107525,19990,2612,619047
4956,7242323565,28,26,41,146,24,1258137,3515112,-2010459,29154930,19988,2608,628406
1537,9245181675,44,5,44,146,24,1258137,3511694,-2009409,29201154,19988,2605,637766
3963,8288276495,33,42,21,146,24,1258137,3508211,-2009356,29250205,19988,2602,647094
4492,77646636210,48,12,30,146,24,1258137,3504859,-2010943,29312191,19988,2598,656422
3281,8438039778,13,7,20,146,24,1258137,3501321,-2010479,29364011,19990,2595,665766
6238,73304380910,2,27,25,146,24,1258137,3498016,-2008630,29421650,19988,2591,675172
1409,9192443672,12,48,48,146,24,1258137,3494780,-2010781,29486119,19988,2588,684563
8833,9479449484,36,31,31,146,24,1258137,3491232,-2010240,29534833,19988,2585,693922
2618,7653559319,9,13,13,146,24,1258137,3488111,-2009614,29594775,19988,2582,703297
6529,8885526036,4,35,1,146,24,1258137,3484712,-2010832,29656314,19988,2578,712656
3460,9490148199,10,31,31,146,24,1258137,3481902,-2008814,29718231,19988,2575,721984
6344,9471869068,35,4,45,146,24,1258137,3478568,-2010286,29769401,19988,2572,731422
28,97388406510,42,21,21,146,24,1258137,3475530,-2010637,29841091,19988,2569,740781
1351,9408282891,22,30,22,146,24,1258137,3472284,-2007466,29897380,19988,2566,750141
9887,8156898117,49,15,18,146,24,1258137,3469228,-2010560,29948417,19988,2562,759484
6426,9009485211,0,0,23,146,24,1258137,3466133,-2011906,30013685,19988,2560,768859
4132,7377743053,31,10,38,146,24,1258137,3463174,-2012897,30066848,19988,2556,778250
6753,9617517264,25,27,25,146,24,1258137,3460294,-2011467,30132796,19988,2553,787563
8826,7103560954,8,8,10,146,24,1258137,3457034,-2011722,30191717,19988,2550,796953
8148,9040180243,10,8,38,146,24,1258137,3454008,-2009173,30251414,19988,2547,806344
7104,7746113187,12,47,48,146,24,1258137,3451313,-2010991,30312637,19988,2544,815672
167,8414592197,10,38,10,146,24,1258137,3448293,-2009344,30370232,19988,2542,825078
4712,7210365522,31,38,36,146,24,1258137,3445487,-2007837,30450556,19988,2538,834422
5455,8575458324,34,34,26,146,24,1258137,3442426,-2010580,30498174,19990,2536,843844
4881,9739436446,44,5,6,146,24,1258137,3439831,-2011009,30558182,19988,2533,853219
479,8283416822,44,6,6,146,24,1258137,3436699,-2008520,30627726,19988,2530,862563
5974,7524558633,8,8,36,146,24,1258137,3434060,-2013217,30671303,19990,2527,871922
1548,9099496176,28,41,41,146,24,1258137,3431191,-2010087,30727203,19990,2524,881250
