Vehicle_Number,Phone_Number,Starting_Location,Destination,Frequent_Places,cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time
449,9346163656,5,5,37,115,24,1386027,4185266,-87,23638036,5,0,0
2032,7691288688,34,28,29,115,24,1386027,4185446,-93,23641363,5,4201,9360
3816,7151912411,40,35,1,115,24,1386027,3971570,-2007568,23662999,19986,3020,23360
9425,8314651571,25,2,3,115,24,1386027,3944269,-2009510,23770156,19986,3003,36610
6579,7918656777,48,48,12,115,24,1386027,3924046,-2007135,23906680,19986,2982,49828
3696,7973986395,49,17,17,115,24,1386027,3907589,-2009498,24047723,19986,2967,63110
5662,8195466197,11,16,0,115,24,1386027,3893501,-2007884,24183684,19986,2955,76375
2442,9316756743,10,8,36,115,24,1386027,3881179,-2007674,24332450,19986,2945,89594
7057,7348979953,27,14,2,115,24,1386027,3870113,-2009582,24476347,19986,2937,102766
4884,99210525110,47,12,48,115,24,1386027,3860139,-2007545,24615670,19986,2927,116000
7845,9982616758,33,33,21,115,24,1386027,3851116,-2009250,24753587,19986,2918,129219
4492,8742022812,13,13,9,115,24,1386027,3842642,-2011148,24908759,19986,2910,142453
9790,7787446546,9,20,20,115,24,1386027,3834887,-2008192,25058537,19986,2903,155657
1923,7266284807,42,43,33,115,24,1386027,3827934,-2007717,25188212,19986,2897,168907
8441,7722295052,48,22,48,115,24,1386027,3821142,-2005272,25334442,19986,2891,182094
278,7168567064,22,47,12,115,24,1386027,3814927,-2008719,25476132,19986,2886,195313
9967,9798977159,12,30,30,115,24,1386027,3809057,-2009206,25617190,19986,2882,208500
731,7811198939,15,15,17,115,24,1386027,3803462,-2006935,25757003,19986,2877,221657
4270,8762868266,14,25,14,115,24,1386027,3798246,-2006910,25900572,19986,2873,234875
5320,7549911752,7,13,9,115,24,1386027,3793095,-2010633,26039842,19986,2868,248110
7163,8768624889,21,33,42,115,24,1386027,3788208,-2006993,26177692,19986,2864,261344
5699,7287482594,43,42,42,115,24,1386027,3783203,-2006132,26302740,19986,2859,274578
3917,8147145534,19,43,19,115,24,1386027,3778309,-2010203,26439720,19986,2855,287844
1953,75992429610,15,49,18,115,24,1386027,3773223,-2006725,26567130,19986,2850,301125
5772,87069384910,31,10,8,115,24,1386027,3767974,-2006692,26705695,19986,2845,314391
627,7503293198,13,20,7,115,24,1386027,3763099,-2009334,26840063,19986,2841,327625
7256,8670541843,48,12,30,115,24,1386027,3757910,-2007878,26968678,19986,2836,340828
7017,76967552610,44,37,24,115,24,1386027,3752873,-2005801,27105519,19986,2831,354047
3176,8294394061,31,10,31,115,24,1386027,3747075,-2008737,27239814,19986,2826,367235
7539,7097221764,16,46,0,115,24,1386027,3741479,-2008032,27366640,19986,2821,380516
7843,8624018908,2,25,2,115,24,1386027,3736158,-2009371,27497451,19986,2815,393719
4791,7630845061,14,25,25,115,24,1386027,3730293,-2008448,27601831,19986,2809,406953
6941,8735819978,40,40,40,115,24,1386027,3724553,-2009922,27724599,19986,2804,420203
6966,7435676016,8,38,8,115,24,1386027,3718483,-2009576,27831585,19986,2798,433407
370,7881643497,49,15,17,115,24,1386027,3712503,-2003925,27936726,19986,2793,446641
3324,7814574481,14,27,27,115,24,1386027,3706793,-2008623,28031565,19986,2787,459828
6605,9088052821,12,12,48,115,24,1386027,3700926,-2008734,28115840,19986,2781,473047
4745,9448488282,36,36,10,115,24,1386027,3695202,-2008022,28189196,19986,2775,486297
7946,7525135089,41,28,26,115,24,1386027,3689969,-2008605,28264742,19986,2771,499485
2521,7386630629,15,49,15,115,24,1386027,3684657,-2007433,28341785,19986,2765,512735
2431,7409980306,45,1,40,115,24,1386027,3679603,-2007789,28394026,19986,2760,525875
9707,7660446425,9,13,39,115,24,1386027,3674555,-2006025,28425559,19986,2756,539063
7241,9808738525,47,47,47,115,24,1386027,3669782,-2007284,28472069,19986,2751,552266
1165,8951997304,45,45,4,115,24,1386027,3665244,-2006839,28506928,19986,2747,565469
1325,9573951242,36,31,36,115,24,1386027,3660629,-2009238,28538184,19986,2742,578719
1507,8443147728,36,31,8,115,24,1386027,3656265,-2007715,28559421,19986,2737,591922
8062,92406282110,27,27,25,115,24,1386027,3651712,-2007284,28584147,19986,2733,605110
888,9692396017,31,38,38,115,24,1386027,3647346,-2006048,28606816,19986,2729,618375
1185,9923828083,19,33,42,115,24,1386027,3643185,-2005031,28630997,19986,2725,631594
226,9804821629,48,30,12,115,24,1386027,3638863,-2005785,28669165,19986,2721,644813
4753,9301388831,15,49,15,115,24,1386027,3634606,-2006483,28684986,19986,2716,658047
1453,9032223007,13,20,20,115,24,1386027,3630388,-2005713,28709550,19986,2712,671219
9122,9999762841,2,2,27,115,24,1386027,3626058,-2005259,28743352,19986,2709,684500
5888,7913958987,3,3,27,115,24,1386027,3621759,-2008238,28769495,19986,2704,697688
799,7658347599,17,17,15,115,24,1386027,3617650,-2008902,28800321,19986,2701,710907
2521,8314013353,23,0,46,115,24,1386027,3613592,-2006884,28830734,19986,2695,724172
7386,8103895118,8,38,8,115,24,1386027,3609550,-2010497,28870896,19986,2692,737407
4089,8422312319,1,1,1,115,24,1386027,3605210,-2012454,28906007,19986,2688,750610
9795,7866577526,14,27,14,115,24,1386027,3601014,-2006640,28943767,19986,2684,763860
2894,7311849768,41,26,26,115,24,1386027,3597068,-2005503,28989167,19986,2680,777078
4808,7618941808,18,49,17,115,24,1386027,3592830,-2007361,29033698,19986,2676,790282
8537,7727085409,22,47,47,115,24,1386027,3588939,-2006610,29088017,19986,2671,803500
6372,8610734553,42,43,33,115,24,1386027,3584771,-2004856,29138441,19986,2668,816688
6383,8654759523,24,5,44,115,24,1386027,3580746,-2007139,29189940,19986,2664,829875
9205,8182214682,29,41,26,115,24,1386027,3577100,-2007403,29240570,19986,2661,843094
5438,7036430846,1,40,45,115,24,1386027,3573187,-2007366,29303927,19986,2657,856297
9446,8551515964,28,41,28,115,24,1386027,3569369,-2005913,29363304,19986,2653,869516
3861,7168929718,14,2,25,115,24,1386027,3565739,-2006602,29422714,19988,2649,882672
8935,9468118026,7,39,9,115,24,1386027,3561763,-2005463,29491284,19986,2646,895922
2666,9206345178,41,41,34,115,24,1386027,3557779,-2006567,29544732,19986,2642,909157
4027,97204680210,15,49,18,115,24,1386027,3554279,-2006438,29606407,19986,2638,922375
3587,8463022218,17,49,32,115,24,1386027,3550622,-2008866,29669388,19986,2632,935766
8,8374211133,47,22,30,115,24,1386027,3546801,-2011714,29717977,19986,2629,949188
8579,8389591545,27,3,2,115,24,1386027,3543331,-2008461,29779452,19986,2626,962594
5324,7202184948,39,20,7,115,24,1386027,3539650,-2009241,29840111,19986,2622,975969
7239,8202568421,17,18,32,115,24,1386027,3536136,-2008268,29906688,19986,2619,989422
596,7265247662,4,45,45,115,24,1386027,3532648,-2009112,29957310,19986,2615,1002860
6439,9603497146,44,5,24,115,24,1386027,3529129,-2010192,30028108,19986,2612,1016235
8867,7230380788,42,33,19,115,24,1386027,3525570,-2010349,30085810,19986,2608,1029625
5347,7580441416,29,29,26,115,24,1386027,3522239,-2006376,30140109,19986,2604,1043047
105,8518230556,12,48,22,115,24,1386027,3518868,-2008124,30208003,19986,2602,1056422
8790,7988995676,17,32,18,115,24,1386027,3515619,-2007036,30273568,19986,2598,1069782
9163,7267773939,12,22,22,115,24,1386027,3512316,-2006189,30323288,19986,2595,1083094
5838,7088566732,38,38,36,115,24,1386027,3509179,-2008799,30397065,19986,2592,1096500
8119,9743847603,5,6,5,115,24,1386027,3506089,-2009852,30450573,19986,2588,1109891
6132,8580820207,0,23,16,115,24,1386027,3502503,-2007796,30528955,19986,2585,1123219
1959,9671750591,17,49,32,115,24,1386027,3499574,-2010956,30576094,19986,2582,1136563
7013,9123231139,34,26,34,115,24,1386027,3496675,-2008180,30638288,19986,2578,1149969
299,7535214373,8,8,31,115,24,1386027,3493546,-2010600,30702470,19986,2575,1163344
364,8806227426,15,17,15,115,24,1386027,3490457,-2008053,30771364,19986,2572,1176750
3778,7282296995,49,15,32,115,24,1386027,3487310,-2008074,30833216,19986,2569,1190125
3755,9964717178,30,22,12,115,24,1386027,3484626,-2006250,30896754,19986,2566,1203453
7506,8598675364,46,16,11,115,24,1386027,3481667,-2007404,30956691,19986,2564,1216828
6012,9017163868,2,27,14,115,24,1386027,3478635,-2007795,31019015,19986,2561,1230219
401,9624380189,36,38,10,115,24,1386027,3475816,-2009728,31077467,19986,2558,1243610
1,9625262246,15,49,15,115,24,1386027,3473229,-2008079,31135344,19986,2555,1257000
1901,9131163029,46,23,11,115,24,1386027,3470317,-2009277,31198802,19986,2551,1270313
6789,9094544294,33,33,33,115,24,1386027,3467571,-2006411,31260284,19986,2549,1283672
131,9523024136,4,40,1,115,24,1386027,3464879,-2007375,31320425,19986,2546,1297063
2942,7943624276,31,36,31,115,24,1386027,3462253,-2011168,31382764,19986,2543,1310422
8740,8886163882,16,0,16,115,24,1386027,3459502,-2009258,31451810,19986,2541,1323766
5457,7647556312,16,23,46,115,24,1386027,3456766,-2007234,31500414,19986,2538,1337141
2239,7129184979,28,41,34,115,24,1386027,3453945,-2006507,31575000,19986,2536,1350532
9264,7933772955,10,8,8,115,24,1386027,3451438,-2007243,31633141,19986,2534,1363875
2800,9452533301,39,7,7,115,24,1386027,3448934,-2008994,31690503,19986,2530,1377219
1393,7997995768,48,47,48,115,24,1386027,3446432,-2011108,31739184,19986,2528,1390563
8632,8892728996,20,39,20,115,24,1386027,3443665,-2009701,31792584,19986,2526,1403875
3305,7301682921,28,41,28,115,24,1386027,3441153,-2008184,31847958,19986,2524,1417188
7568,7886757987,15,15,18,115,24,1386027,3438703,-2009083,31905628,19986,2520,1430563
4765,9387927031,48,47,12,115,24,1386027,3436369,-2007707,31978487,19986,2518,1443907
5708,7613645186,11,23,11,115,24,1386027,3433602,-2008418,32030175,19986,2516,1457250
5475,8401837347,15,18,15,115,24,1386027,3431074,-2009667,32085955,19986,2513,1470672
3845,8100113233,16,23,0,115,24,1386027,3428464,-2008978,32151376,19986,2511,1484078
575,8926552835,46,23,0,115,24,1386027,3426386,-2009156,32208475,19986,2508,1497407
3205,8235999168,0,46,16,115,24,1386027,3423717,-2009270,32271801,19986,2506,1510750
362,9960660771,15,32,17,115,24,1386027,3421557,-2007868,32335389,19986,2502,1524125
8246,9750283488,23,0,23,115,24,1386027,3418783,-2008223,32390015,19986,2500,1537547
8716,7301165646,48,30,22,115,24,1386027,3416372,-2008300,32455223,19986,2498,1550969
2175,7113439792,29,29,34,115,24,1386027,3413945,-2010206,32508743,19986,2496,1564344
9170,7466911257,9,20,13,115,24,1386027,3411797,-2007576,32561005,19986,2493,1577750
2998,9620357751,7,9,9,115,24,1386027,3409190,-2010930,32621062,19986,2491,1591188
2255,9836015259,40,35,35,115,24,1386027,3406956,-2006945,32691493,19986,2488,1604578
3726,7798838945,48,12,30,115,24,1386027,3404331,-2008653,32754984,19986,2486,1617907
2355,7246282769,32,49,17,115,24,1386027,3401689,-2007225,32817168,19986,2484,1631250
3506,7392820504,45,45,45,115,24,1386027,3399318,-2009040,32893112,19986,2480,1644657
2519,9068258945,1,45,40,115,24,1386027,3396901,-2006012,32942804,19986,2478,1658047
235,9004526006,18,17,18,115,24,1386027,3394464,-2008092,32999436,19986,2476,1671469
9549,8516759909,18,15,17,115,24,1386027,3392106,-2005735,33054386,19986,2474,1684860
7990,7848068301,8,10,10,115,24,1386027,3389510,-2011079,33130189,19986,2472,1698266
3788,7732637264,20,9,9,115,24,1386027,3386991,-2006779,33189553,19986,2470,1711672
6548,70661391210,47,22,47,115,24,1386027,3384480,-2009216,33267498,19986,2465,1725047
1561,9958799608,43,43,21,115,24,1386027,3381860,-2009403,33309041,19986,2463,1738375
7582,9799450361,14,27,2,115,24,1386027,3379254,-2011668,33388721,19986,2461,1751813
5460,7760625508,32,15,15,115,24,1386027,3376797,-2007658,33444019,19986,2459,1765141
9244,9351674007,21,33,33,115,24,1386027,3373947,-2011271,33520237,19986,2456,1778516
1154,8060567497,8,36,8,115,24,1386027,3371247,-2009663,33567417,19986,2454,1791875
9556,9827728223,36,10,10,115,24,1386027,3368775,-2005833,33638135,19986,2450,1805250
2739,9832284889,41,28,34,115,24,1386027,3366035,-2008373,33701340,19986,2448,1818610
7840,9699512515,27,27,27,115,24,1386027,3363166,-2009620,33777724,19986,2445,1831985
8392,7358284162,27,2,3,115,24,1386027,3360332,-2009014,33836519,19986,2442,1845360
3549,7718896345,45,45,45,115,24,1386027,3357558,-2007571,33899603,19986,2440,1858750
1363,8846353258,37,6,5,115,24,1386027,3354374,-2010514,33964411,19986,2437,1872063
9515,7795176398,44,5,6,115,24,1386027,3351604,-2007837,34036722,19986,2433,1885453
6509,9010550721,23,11,23,115,24,1386027,3348573,-2006469,34097244,19986,2430,1898828
4588,9656738787,25,3,27,115,24,1386027,3345398,-2007322,34159083,19986,2427,1912250
5535,7669333857,33,21,42,115,24,1386027,3342591,-2008977,34239704,19986,2424,1925641
7385,89007268510,25,14,25,115,24,1386027,3339288,-2009295,34299385,19986,2422,1938907
2698,8082139011,32,32,15,115,24,1386027,3335747,-2006905,34362710,19986,2418,1952313
5059,8772138254,47,30,30,115,24,1386027,3332351,-2008821,34436410,19986,2415,1965719
6409,7873090426,20,39,9,115,24,1386027,3329115,-2013042,34506986,19986,2412,1979110
7845,9324444048,42,42,19,115,24,1386027,3325411,-2009804,34571160,19986,2408,1992500
1398,8663784695,28,34,34,115,24,1386027,3321790,-2009260,34652997,19986,2403,2005797
2436,9007432072,10,8,10,115,24,1386027,3317947,-2006662,34737336,19986,2400,2019188
6815,7639426325,16,46,0,115,24,1386027,3313730,-2010513,34796828,19986,2396,2032578
632,97301961610,2,25,2,115,24,1386027,3309607,-2010214,34865836,19986,2392,2045969
480,9396871189,17,32,32,115,24,1386027,3305133,-2008497,34944527,19986,2388,2059344
7421,7595035751,34,34,41,115,24,1386027,3300512,-2008125,35008128,19986,2384,2072657
5321,9621313241,21,42,43,115,24,1386027,3295927,-2007561,35081023,19986,2379,2086047
5977,75927277610,7,39,39,115,24,1386027,3290669,-2008589,35150410,19986,2374,2099438
8523,7724964299,19,43,33,115,24,1386027,3285390,-2009792,35233290,19988,2369,2112844
5148,9152616129,26,26,26,115,24,1386027,3279621,-2006899,35312922,19986,2364,2126250
2658,7749090421,26,34,26,115,24,1386027,3273482,-2010887,35367833,19986,2356,2139688
5969,7237035571,11,23,0,115,24,1386027,3266954,-2009790,35463236,19986,2350,2153094
1095,8098411751,32,18,32,115,24,1386027,3259886,-2008776,35526726,19986,2344,2166469
4285,8743775232,44,5,44,115,24,1386027,3252465,-2008708,35612778,19986,2337,2179828
6169,8819950844,4,1,35,115,24,1386027,3244300,-2007435,35689196,19986,2330,2193203
7592,98662964110,33,42,43,115,24,1386027,3236001,-2007345,35767110,19986,2322,2206547
8664,9213486851,12,22,47,115,24,1386027,3226684,-2006198,35852442,19986,2311,2219953
5100,7284412143,2,27,25,115,24,1386027,3216905,-2009996,35931974,19986,2303,2233344
7366,7958549382,34,34,29,115,24,1386027,3206356,-2005428,36016548,19986,2292,2246782
5550,9916251613,40,35,4,115,24,1386027,3194959,-2012427,36106105,19986,2281,2260172
7598,7131167606,16,46,0,115,24,1386027,3182694,-2010673,36195859,19986,2269,2273547
7009,7576031505,31,38,10,115,24,1386027,3169558,-2004856,36282521,19986,2257,2286953
182,7487656793,2,3,3,115,24,1386027,3155480,-2009971,36372927,19986,2243,2300282
6719,79550488310,20,39,9,115,24,1386027,3140367,-2008833,36473453,19986,2229,2313703
6649,9361552238,24,24,5,115,24,1386027,3123933,-2007393,36569243,19986,2213,2327047
2114,9808896771,35,40,40,115,24,1386027,3105874,-2009852,36666040,19986,2195,2340422
3552,7805668089,7,20,7,115,24,1386027,3086560,-2007810,36760477,19988,2176,2353797
4201,7389311126,42,43,43,115,24,1386027,3065629,-2008816,36867510,19986,2156,2367157
424,7268559178,20,20,39,115,24,1386027,3043093,-2008035,36978299,19986,2132,2380500
6511,8659940867,44,5,5,115,24,1386027,3018220,-2010225,37091499,19986,2108,2393875
7751,9651133909,0,11,0,115,24,1386027,2991664,-2009362,37202679,19986,2082,2407297
3371,8389238068,23,23,16,115,24,1386027,2962319,-2007240,37336093,19986,2054,2420703
93,8524673908,2,25,3,115,24,1386027,2929849,-2007317,37470005,19986,2023,2434063
950,7416832124,13,20,13,115,24,1386027,2893370,-2007950,37621182,19986,1988,2447453
7990,8752973085,1,35,40,115,24,1386027,2850481,-2009191,37756124,19986,1948,2460797
9007,9329788856,21,33,43,115,24,1386027,2796321,-2008931,37908170,19986,1898,2474141
3312,9591787841,35,40,4,115,24,1386027,2723364,-2011419,38090112,19986,1832,2487578
2324,8766066969,4,1,40,115,24,1386027,2619355,-2009139,38262326,19986,1741,2500922
2550,9928820979,45,1,40,115,24,1386027,2456756,-2012410,38465014,19986,1602,2514391
2611,7918114622,15,18,32,115,24,1386027,2888607,2824,38651189,5,0,2527875
3606,7865823894,20,39,39,115,24,1386027,3013560,-1216,38648010,5,0,2541422
3437,7989754628,47,12,22,115,24,1386027,3094183,-77,38552853,5,0,2554860
3783,8835664157,49,18,18,115,24,1386027,3157108,1327,38432539,5,0,2568422
9312,7785351192,0,23,0,115,24,1386027,3205283,571,38258996,5,0,2581907
8341,9432316449,19,33,33,115,24,1386027,3243148,-332,38095249,5,0,2595360
9619,8376524883,4,45,4,115,24,1386027,3274795,-366,37912429,5,0,2608875
3304,9605845188,0,11,11,115,24,1386027,3301637,90,37695875,5,0,2622438
5815,9129187696,4,1,1,115,24,1386027,3324934,-689,37488603,5,0,2635922
7840,9081822593,26,29,29,115,24,1386027,3345279,356,37285748,5,0,2649422
2560,7234091495,35,45,4,115,24,1386027,3362894,344,37082655,5,0,2662907
4043,8010630131,1,4,1,115,24,1386027,3378688,974,36877516,5,0,2676407
7231,9588519534,8,36,10,115,24,1386027,3393081,-1965,36688919,5,0,2690000
6246,8829792203,21,21,33,115,24,1386027,3406026,1205,36480325,5,0,2703625
3449,9058473019,21,33,42,115,24,1386027,3417827,183,36247279,5,0,2717250
3226,9114680538,37,24,44,115,24,1386027,3429073,1523,36047754,5,0,2730860
7169,8547744899,9,20,7,115,24,1386027,3438922,-3776,35853701,5,0,2744469
1724,7561433656,30,22,30,115,24,1386027,3448046,-1725,35659854,5,0,2758157
7454,9171257001,22,47,30,115,24,1386027,3456896,7,35463627,5,0,2771750
7815,9874995536,33,33,33,115,24,1386027,3464839,2105,35267247,5,0,2785344
9545,9743757712,27,2,2,115,24,1386027,3472229,-1004,35081069,5,0,2798953
8839,8006529543,40,1,45,115,24,1386027,3479281,-1771,34891129,5,0,2812719
3702,9891584856,42,19,33,116,24,1388215,4192828,2422,23138786,5,0,0
379,7505710325,37,24,37,116,24,1388215,4193052,170,23131840,5,4208,9360
4281,8857991776,0,11,11,116,24,1388215,3978040,-2008766,23164711,19986,3004,23485
6610,9234641472,33,21,42,116,24,1388215,3949854,-2007647,23265421,19986,2997,36766
5334,7018565969,9,7,20,116,24,1388215,3929612,-2008223,23398340,19986,2979,50016
8274,76804634410,38,8,36,116,24,1388215,3912765,-2011874,23538439,19986,2963,63282
8287,9151413507,38,8,38,116,24,1388215,3898124,-2007979,23685852,19986,2951,76547
8011,7795318999,45,4,1,116,24,1388215,3885866,-2010242,23836177,19986,2940,89813
2174,8643743641,49,18,49,116,24,1388215,3874283,-2007350,23966608,19986,2931,103047
2424,7507854094,1,1,45,116,24,1388215,3864197,-2006603,24109670,19986,2924,116360
2147,9503932321,7,20,9,116,24,1388215,3854909,-2006713,24251725,19986,2917,129640
2300,7972948693,16,23,0,116,24,1388215,3846354,-2005689,24395962,19986,2910,142891
3935,8298497998,19,19,19,116,24,1388215,3838524,-2010813,24548784,19986,2904,156110
5384,7009135279,48,30,48,116,24,1388215,3831075,-2009733,24696669,19986,2899,169282
8106,7122476891,30,22,12,116,24,1388215,3824457,-2008801,24835110,19986,2893,182500
4511,8819412844,17,17,15,116,24,1388215,3817870,-2007077,24981390,19986,2889,195766
9567,8965869795,48,48,30,116,24,1388215,3811853,-2008611,25107186,19986,2884,209000
3077,7004521708,17,17,32,116,24,1388215,3806203,-2006758,25253974,19986,2879,222219
5976,7894513914,27,2,25,116,24,1388215,3800731,-2007205,25394365,19986,2876,235516
8850,7009589379,4,1,45,116,24,1388215,3795667,-2009518,25543488,19986,2872,248782
4228,9002215163,6,5,6,116,24,1388215,3790304,-2006383,25675080,19986,2867,262047
6272,9203082268,14,27,27,116,24,1388215,3785532,-2007517,25809717,19986,2863,275297
690,9888791896,36,38,8,116,24,1388215,3780548,-2006769,25949847,19986,2859,288563
5969,72844365210,48,48,30,116,24,1388215,3775707,-2009714,26085221,19986,2855,301844
8892,7081038296,23,23,0,116,24,1388215,3770720,-2007457,26222914,19986,2851,315157
88,7776924181,16,11,46,116,24,1388215,3765504,-2007674,26344748,19986,2846,328360
523,7724039528,16,46,46,116,24,1388215,3760434,-2007319,26491975,19986,2842,341610
8752,9752194323,9,9,20,116,24,1388215,3755318,-2008026,26603347,19986,2837,354829
7194,74368517410,16,46,0,116,24,1388215,3749987,-2008311,26743236,19986,2832,368094
7035,8220659846,35,35,35,116,24,1388215,3744540,-2005848,26871885,19986,2827,381344
7803,95933968210,20,9,39,116,24,1388215,3738920,-2008267,27001422,19986,2822,394610
3469,8557987851,7,9,9,116,24,1388215,3733271,-2008858,27130964,19986,2816,407844
9086,9360098235,18,18,15,116,24,1388215,3727446,-2007369,27251090,19986,2811,421125
4856,7073312813,31,31,31,116,24,1388215,3721631,-2006766,27367573,19986,2805,434360
1991,7184728522,10,36,8,116,24,1388215,3715826,-2010341,27473669,19986,2800,447563
3028,8681748797,10,38,31,116,24,1388215,3709785,-2009676,27570378,19986,2795,460782
6786,9838367466,25,14,27,116,24,1388215,3703894,-2006778,27662885,19986,2789,474032
4163,9824559456,19,21,33,116,24,1388215,3698124,-2008451,27741212,19986,2785,487250
991,7648810984,33,33,42,116,24,1388215,3692693,-2005838,27822914,19986,2779,500500
1248,7168760522,7,20,7,116,24,1388215,3686982,-2007127,27887881,19986,2773,513813
8223,9226276109,17,32,49,116,24,1388215,3681905,-2007188,27944411,19986,2769,527063
3445,84736809110,14,2,14,116,24,1388215,3676607,-2007108,28009282,19986,2763,540329
1403,9179661539,13,7,7,116,24,1388215,3671615,-2008294,28051110,19986,2759,553594
8514,7957099465,30,47,48,116,24,1388215,3667004,-2007263,28084442,19986,2755,566782
9033,7993438588,24,6,37,116,24,1388215,3662425,-2006538,28119884,19986,2749,580016
6282,93932206510,30,12,12,116,24,1388215,3657460,-2008475,28155677,19986,2745,593250
6420,8385256396,15,15,17,116,24,1388215,3653409,-2007215,28177710,19986,2741,606469
6666,8124786676,16,16,16,116,24,1388215,3648812,-2005000,28210921,19986,2737,619688
4727,8578874292,26,28,34,116,24,1388215,3644493,-2005075,28224734,19986,2733,632922
4056,7890569315,42,21,33,116,24,1388215,3640288,-2009313,28261605,19986,2728,646125
2559,7284797551,32,18,15,116,24,1388215,3636107,-2007054,28281168,19988,2724,659360
9033,8850934689,44,44,44,116,24,1388215,3631621,-2006611,28313435,19986,2720,672579
4115,8258618402,27,25,14,116,24,1388215,3627580,-2008395,28327748,19986,2716,685813
930,7761210741,42,19,21,116,24,1388215,3623114,-2006167,28352759,19986,2711,699032
4636,9901275655,1,40,40,116,24,1388215,3619053,-2007153,28388378,19986,2709,712266
291,7609552593,40,40,1,116,24,1388215,3614804,-2008239,28409216,19986,2704,725516
2634,8000994108,18,17,17,116,24,1388215,3610446,-2006892,28444863,19986,2700,738735
6557,7014654986,21,42,42,116,24,1388215,3606384,-2006808,28477917,19986,2696,751922
9809,7065522084,9,39,7,116,24,1388215,3602366,-2006820,28516003,19986,2692,765172
238,7106617739,46,0,0,116,24,1388215,3598031,-2006016,28559776,19986,2688,778438
3352,8353818292,45,4,40,116,24,1388215,3593831,-2008121,28603875,19986,2684,791672
4235,8739652183,29,26,34,116,24,1388215,3589778,-2007228,28653655,19988,2680,804875
7005,8777838903,24,44,37,116,24,1388215,3585892,-2008864,28685571,19986,2676,818110
6570,9293869906,8,38,8,116,24,1388215,3581873,-2009431,28751265,19988,2673,831375
5173,8505283832,44,5,44,116,24,1388215,3577885,-2006137,28795353,19986,2668,844688
6559,7885692714,8,36,8,116,24,1388215,3573925,-2007747,28855700,19986,2665,857922
40,8606735414,38,38,31,116,24,1388215,3570002,-2005959,28913549,19986,2661,871157
1175,7547917648,40,4,35,116,24,1388215,3566296,-2008526,28975787,19986,2657,884375
3276,7217062232,44,24,24,116,24,1388215,3562343,-2006470,29035636,19986,2654,897625
9513,7261281151,25,27,25,116,24,1388215,3558600,-2010175,29084544,19986,2648,911000
2319,9072664677,15,32,17,116,24,1388215,3554591,-2007653,29144493,19986,2644,924391
9047,9625837122,15,49,17,116,24,1388215,3551084,-2009534,29216645,19986,2641,937813
9347,9499258545,48,48,22,116,24,1388215,3547407,-2010308,29273804,19986,2637,951172
3397,7631462078,0,23,23,116,24,1388215,3543628,-2008713,29338403,19986,2634,964641
5775,9732269598,24,6,37,116,24,1388215,3539926,-2012206,29394695,19986,2631,978063
67,9493526402,41,34,29,116,24,1388215,3536306,-2008414,29465802,19986,2627,991454
5374,9343269975,11,23,11,116,24,1388215,3532668,-2004636,29528309,19986,2624,1004860
2070,9970288683,10,36,38,116,24,1388215,3529250,-2009256,29589910,19986,2620,1018250
2492,7771739417,49,15,32,116,24,1388215,3525924,-2007314,29642353,19986,2616,1031641
3378,8832049556,23,16,11,116,24,1388215,3522428,-2005470,29701513,19986,2612,1045031
5239,8714722322,48,30,47,116,24,1388215,3518879,-2006975,29775098,19986,2609,1058438
9818,8789286826,0,0,11,116,24,1388215,3515703,-2008364,29827698,19986,2606,1071829
8762,8172819237,11,23,0,116,24,1388215,3512083,-2006705,29892240,19986,2602,1085204
4590,8355117534,13,7,7,116,24,1388215,3509002,-2010860,29951121,19986,2600,1098641
5759,7116859786,7,20,20,116,24,1388215,3505729,-2007680,30016247,19986,2595,1112016
3835,9171442104,17,17,15,116,24,1388215,3502624,-2009245,30073064,19988,2593,1125391
3340,9906163778,6,5,44,116,24,1388215,3499222,-2008899,30144580,19986,2589,1138719
1514,9096345537,26,29,41,116,24,1388215,3496082,-2008321,30202479,19986,2586,1152079
5211,7210935165,8,8,10,116,24,1388215,3493383,-2010651,30267636,19986,2584,1165454
1939,89782213110,48,22,47,116,24,1388215,3490171,-2008757,30329186,19986,2581,1178829
4805,7055767388,48,22,12,116,24,1388215,3487112,-2009129,30383449,19986,2578,1192250
7288,7285482178,41,28,34,116,24,1388215,3484049,-2009364,30437664,19986,2574,1205672
3049,99676369510,6,44,5,116,24,1388215,3481170,-2007569,30505710,19986,2572,1219047
8793,9680911492,7,13,39,116,24,1388215,3478225,-2009469,30568044,19986,2569,1232407
8026,79121407510,13,13,39,116,24,1388215,3475382,-2007549,30633603,19986,2566,1245782
2066,7848588174,1,1,40,116,24,1388215,3472450,-2009628,30696876,19986,2563,1259141
5929,7505142377,48,48,22,116,24,1388215,3469630,-2008971,30764558,19986,2561,1272516
5649,9147281947,39,20,7,116,24,1388215,3466836,-2005998,30820400,19986,2558,1285907
94,87827182710,15,32,32,116,24,1388215,3464119,-2008608,30871320,19986,2556,1299329
8740,9895793646,2,27,14,116,24,1388215,3461249,-2007636,30932662,19986,2553,1312719
8287,7172448095,1,40,35,116,24,1388215,3458814,-2008705,30985187,19986,2550,1326079
9897,9139456484,34,41,41,116,24,1388215,3455912,-2008451,31052199,19986,2547,1339469
9588,9277128357,19,21,42,116,24,1388215,3453274,-2012172,31101676,19986,2544,1352969
